air_temp,dni,ghi,period_end,period
15,0,282,2023-04-07T20:00:00Z,PT15M
15,0,352,2023-04-07T20:15:00Z,PT15M
15,0,365,2023-04-07T20:30:00Z,PT15M
15,0,351,2023-04-07T20:45:00Z,PT15M
15,0,365,2023-04-07T21:00:00Z,PT15M
15,0,320,2023-04-07T21:15:00Z,PT15M
15,0,326,2023-04-07T21:30:00Z,PT15M
15,0,301,2023-04-07T21:45:00Z,PT15M
15,0,282,2023-04-07T22:00:00Z,PT15M
15,0,246,2023-04-07T22:15:00Z,PT15M
15,0,260,2023-04-07T22:30:00Z,PT15M
15,0,212,2023-04-07T22:45:00Z,PT15M
16,0,243,2023-04-07T23:00:00Z,PT15M
16,0,256,2023-04-07T23:15:00Z,PT15M
16,0,284,2023-04-07T23:30:00Z,PT15M
15,58,333,2023-04-07T23:45:00Z,PT15M
15,29,318,2023-04-08T00:00:00Z,PT15M
15,76,300,2023-04-08T00:15:00Z,PT15M
15,124,281,2023-04-08T00:30:00Z,PT15M
15,49,231,2023-04-08T00:45:00Z,PT15M
15,12,189,2023-04-08T01:00:00Z,PT15M
15,26,158,2023-04-08T01:15:00Z,PT15M
15,31,130,2023-04-08T01:30:00Z,PT15M
14,24,97,2023-04-08T01:45:00Z,PT15M
14,0,55,2023-04-08T02:00:00Z,PT15M
14,0,31,2023-04-08T02:15:00Z,PT15M
13,0,9,2023-04-08T02:30:00Z,PT15M
13,0,0,2023-04-08T02:45:00Z,PT15M
13,0,0,2023-04-08T03:00:00Z,PT15M
12,0,0,2023-04-08T03:15:00Z,PT15M
12,0,0,2023-04-08T03:30:00Z,PT15M
12,0,0,2023-04-08T03:45:00Z,PT15M
12,0,0,2023-04-08T04:00:00Z,PT15M
12,0,0,2023-04-08T04:15:00Z,PT15M
12,0,0,2023-04-08T04:30:00Z,PT15M
11,0,0,2023-04-08T04:45:00Z,PT15M
11,0,0,2023-04-08T05:00:00Z,PT15M
11,0,0,2023-04-08T05:15:00Z,PT15M
11,0,0,2023-04-08T05:30:00Z,PT15M
11,0,0,2023-04-08T05:45:00Z,PT15M
11,0,0,2023-04-08T06:00:00Z,PT15M
10,0,0,2023-04-08T06:15:00Z,PT15M
10,0,0,2023-04-08T06:30:00Z,PT15M
10,0,0,2023-04-08T06:45:00Z,PT15M
10,0,0,2023-04-08T07:00:00Z,PT15M
10,0,0,2023-04-08T07:15:00Z,PT15M
10,0,0,2023-04-08T07:30:00Z,PT15M
10,0,0,2023-04-08T07:45:00Z,PT15M
10,0,0,2023-04-08T08:00:00Z,PT15M
10,0,0,2023-04-08T08:15:00Z,PT15M
10,0,0,2023-04-08T08:30:00Z,PT15M
10,0,0,2023-04-08T08:45:00Z,PT15M
10,0,0,2023-04-08T09:00:00Z,PT15M
9,0,0,2023-04-08T09:15:00Z,PT15M
9,0,0,2023-04-08T09:30:00Z,PT15M
9,0,0,2023-04-08T09:45:00Z,PT15M
9,0,0,2023-04-08T10:00:00Z,PT15M
9,0,0,2023-04-08T10:15:00Z,PT15M
9,0,0,2023-04-08T10:30:00Z,PT15M
9,0,0,2023-04-08T10:45:00Z,PT15M
9,0,0,2023-04-08T11:00:00Z,PT15M
9,0,0,2023-04-08T11:15:00Z,PT15M
9,0,0,2023-04-08T11:30:00Z,PT15M
9,0,0,2023-04-08T11:45:00Z,PT15M
9,0,0,2023-04-08T12:00:00Z,PT15M
9,0,0,2023-04-08T12:15:00Z,PT15M
9,0,0,2023-04-08T12:30:00Z,PT15M
9,0,0,2023-04-08T12:45:00Z,PT15M
9,0,0,2023-04-08T13:00:00Z,PT15M
9,0,0,2023-04-08T13:15:00Z,PT15M
9,0,0,2023-04-08T13:30:00Z,PT15M
9,0,0,2023-04-08T13:45:00Z,PT15M
9,0,3,2023-04-08T14:00:00Z,PT15M
9,0,21,2023-04-08T14:15:00Z,PT15M
10,0,45,2023-04-08T14:30:00Z,PT15M
10,0,68,2023-04-08T14:45:00Z,PT15M
10,16,109,2023-04-08T15:00:00Z,PT15M
11,96,157,2023-04-08T15:15:00Z,PT15M
11,137,198,2023-04-08T15:30:00Z,PT15M
11,145,234,2023-04-08T15:45:00Z,PT15M
11,157,272,2023-04-08T16:00:00Z,PT15M
12,194,314,2023-04-08T16:15:00Z,PT15M
12,211,353,2023-04-08T16:30:00Z,PT15M
12,247,396,2023-04-08T16:45:00Z,PT15M
12,401,471,2023-04-08T17:00:00Z,PT15M
12,370,496,2023-04-08T17:15:00Z,PT15M
13,323,512,2023-04-08T17:30:00Z,PT15M
13,342,545,2023-04-08T17:45:00Z,PT15M
13,212,526,2023-04-08T18:00:00Z,PT15M
14,248,561,2023-04-08T18:15:00Z,PT15M
14,304,604,2023-04-08T18:30:00Z,PT15M
14,250,601,2023-04-08T18:45:00Z,PT15M
15,146,569,2023-04-08T19:00:00Z,PT15M
15,134,576,2023-04-08T19:15:00Z,PT15M
15,278,651,2023-04-08T19:30:00Z,PT15M
15,394,705,2023-04-08T19:45:00Z,PT15M
15,245,648,2023-04-08T20:00:00Z,PT15M
16,300,674,2023-04-08T20:15:00Z,PT15M
16,436,728,2023-04-08T20:30:00Z,PT15M
16,638,799,2023-04-08T20:45:00Z,PT15M
17,685,808,2023-04-08T21:00:00Z,PT15M
17,902,866,2023-04-08T21:15:00Z,PT15M
17,841,832,2023-04-08T21:30:00Z,PT15M
17,601,737,2023-04-08T21:45:00Z,PT15M
17,460,671,2023-04-08T22:00:00Z,PT15M
18,509,665,2023-04-08T22:15:00Z,PT15M
18,746,712,2023-04-08T22:30:00Z,PT15M
18,812,700,2023-04-08T22:45:00Z,PT15M
18,666,628,2023-04-08T23:00:00Z,PT15M
18,780,621,2023-04-08T23:15:00Z,PT15M
18,585,537,2023-04-08T23:30:00Z,PT15M
18,529,486,2023-04-08T23:45:00Z,PT15M
18,621,466,2023-04-09T00:00:00Z,PT15M
18,764,451,2023-04-09T00:15:00Z,PT15M
18,735,400,2023-04-09T00:30:00Z,PT15M
18,700,349,2023-04-09T00:45:00Z,PT15M
18,659,296,2023-04-09T01:00:00Z,PT15M
17,609,244,2023-04-09T01:15:00Z,PT15M
17,548,192,2023-04-09T01:30:00Z,PT15M
17,474,141,2023-04-09T01:45:00Z,PT15M
17,380,94,2023-04-09T02:00:00Z,PT15M
16,245,51,2023-04-09T02:15:00Z,PT15M
15,52,17,2023-04-09T02:30:00Z,PT15M
15,0,0,2023-04-09T02:45:00Z,PT15M
14,0,0,2023-04-09T03:00:00Z,PT15M
13,0,0,2023-04-09T03:15:00Z,PT15M
13,0,0,2023-04-09T03:30:00Z,PT15M
13,0,0,2023-04-09T03:45:00Z,PT15M
13,0,0,2023-04-09T04:00:00Z,PT15M
12,0,0,2023-04-09T04:15:00Z,PT15M
12,0,0,2023-04-09T04:30:00Z,PT15M
12,0,0,2023-04-09T04:45:00Z,PT15M
12,0,0,2023-04-09T05:00:00Z,PT15M
12,0,0,2023-04-09T05:15:00Z,PT15M
12,0,0,2023-04-09T05:30:00Z,PT15M
12,0,0,2023-04-09T05:45:00Z,PT15M
11,0,0,2023-04-09T06:00:00Z,PT15M
11,0,0,2023-04-09T06:15:00Z,PT15M
11,0,0,2023-04-09T06:30:00Z,PT15M
11,0,0,2023-04-09T06:45:00Z,PT15M
11,0,0,2023-04-09T07:00:00Z,PT15M
11,0,0,2023-04-09T07:15:00Z,PT15M
11,0,0,2023-04-09T07:30:00Z,PT15M
11,0,0,2023-04-09T07:45:00Z,PT15M
10,0,0,2023-04-09T08:00:00Z,PT15M
10,0,0,2023-04-09T08:15:00Z,PT15M
10,0,0,2023-04-09T08:30:00Z,PT15M
10,0,0,2023-04-09T08:45:00Z,PT15M
10,0,0,2023-04-09T09:00:00Z,PT15M
9,0,0,2023-04-09T09:15:00Z,PT15M
9,0,0,2023-04-09T09:30:00Z,PT15M
9,0,0,2023-04-09T09:45:00Z,PT15M
8,0,0,2023-04-09T10:00:00Z,PT15M
8,0,0,2023-04-09T10:15:00Z,PT15M
8,0,0,2023-04-09T10:30:00Z,PT15M
8,0,0,2023-04-09T10:45:00Z,PT15M
8,0,0,2023-04-09T11:00:00Z,PT15M
8,0,0,2023-04-09T11:15:00Z,PT15M
8,0,0,2023-04-09T11:30:00Z,PT15M
8,0,0,2023-04-09T11:45:00Z,PT15M
8,0,0,2023-04-09T12:00:00Z,PT15M
8,0,0,2023-04-09T12:15:00Z,PT15M
8,0,0,2023-04-09T12:30:00Z,PT15M
8,0,0,2023-04-09T12:45:00Z,PT15M
8,0,0,2023-04-09T13:00:00Z,PT15M
8,0,0,2023-04-09T13:15:00Z,PT15M
8,0,0,2023-04-09T13:30:00Z,PT15M
8,0,0,2023-04-09T13:45:00Z,PT15M
8,16,6,2023-04-09T14:00:00Z,PT15M
8,178,36,2023-04-09T14:15:00Z,PT15M
8,370,76,2023-04-09T14:30:00Z,PT15M
9,475,122,2023-04-09T14:45:00Z,PT15M
9,556,172,2023-04-09T15:00:00Z,PT15M
10,620,223,2023-04-09T15:15:00Z,PT15M
10,672,276,2023-04-09T15:30:00Z,PT15M
11,713,328,2023-04-09T15:45:00Z,PT15M
12,746,380,2023-04-09T16:00:00Z,PT15M
13,773,431,2023-04-09T16:15:00Z,PT15M
13,796,480,2023-04-09T16:30:00Z,PT15M
14,817,529,2023-04-09T16:45:00Z,PT15M
14,836,575,2023-04-09T17:00:00Z,PT15M
15,852,619,2023-04-09T17:15:00Z,PT15M
15,866,660,2023-04-09T17:30:00Z,PT15M
15,880,699,2023-04-09T17:45:00Z,PT15M
16,894,736,2023-04-09T18:00:00Z,PT15M
16,906,769,2023-04-09T18:15:00Z,PT15M
17,917,799,2023-04-09T18:30:00Z,PT15M
17,925,825,2023-04-09T18:45:00Z,PT15M
18,930,847,2023-04-09T19:00:00Z,PT15M
18,934,866,2023-04-09T19:15:00Z,PT15M
18,937,881,2023-04-09T19:30:00Z,PT15M
19,939,891,2023-04-09T19:45:00Z,PT15M
19,940,898,2023-04-09T20:00:00Z,PT15M
19,940,901,2023-04-09T20:15:00Z,PT15M
20,940,900,2023-04-09T20:30:00Z,PT15M
20,938,894,2023-04-09T20:45:00Z,PT15M
21,934,885,2023-04-09T21:00:00Z,PT15M
21,930,871,2023-04-09T21:15:00Z,PT15M
21,924,854,2023-04-09T21:30:00Z,PT15M
22,919,834,2023-04-09T21:45:00Z,PT15M
22,913,809,2023-04-09T22:00:00Z,PT15M
22,906,781,2023-04-09T22:15:00Z,PT15M
22,897,750,2023-04-09T22:30:00Z,PT15M
22,887,716,2023-04-09T22:45:00Z,PT15M
22,876,678,2023-04-09T23:00:00Z,PT15M
22,863,638,2023-04-09T23:15:00Z,PT15M
22,848,595,2023-04-09T23:30:00Z,PT15M
22,831,550,2023-04-09T23:45:00Z,PT15M
22,811,503,2023-04-10T00:00:00Z,PT15M
22,787,453,2023-04-10T00:15:00Z,PT15M
21,760,402,2023-04-10T00:30:00Z,PT15M
21,728,351,2023-04-10T00:45:00Z,PT15M
21,690,299,2023-04-10T01:00:00Z,PT15M
21,644,247,2023-04-10T01:15:00Z,PT15M
20,588,196,2023-04-10T01:30:00Z,PT15M
20,518,146,2023-04-10T01:45:00Z,PT15M
20,428,98,2023-04-10T02:00:00Z,PT15M
19,297,55,2023-04-10T02:15:00Z,PT15M
18,79,19,2023-04-10T02:30:00Z,PT15M
17,1,0,2023-04-10T02:45:00Z,PT15M
16,0,0,2023-04-10T03:00:00Z,PT15M
16,0,0,2023-04-10T03:15:00Z,PT15M
16,0,0,2023-04-10T03:30:00Z,PT15M
16,0,0,2023-04-10T03:45:00Z,PT15M
15,0,0,2023-04-10T04:00:00Z,PT15M
15,0,0,2023-04-10T04:15:00Z,PT15M
15,0,0,2023-04-10T04:30:00Z,PT15M
15,0,0,2023-04-10T04:45:00Z,PT15M
15,0,0,2023-04-10T05:00:00Z,PT15M
15,0,0,2023-04-10T05:15:00Z,PT15M
15,0,0,2023-04-10T05:30:00Z,PT15M
15,0,0,2023-04-10T05:45:00Z,PT15M
15,0,0,2023-04-10T06:00:00Z,PT15M
14,0,0,2023-04-10T06:15:00Z,PT15M
14,0,0,2023-04-10T06:30:00Z,PT15M
14,0,0,2023-04-10T06:45:00Z,PT15M
14,0,0,2023-04-10T07:00:00Z,PT15M
13,0,0,2023-04-10T07:15:00Z,PT15M
13,0,0,2023-04-10T07:30:00Z,PT15M
13,0,0,2023-04-10T07:45:00Z,PT15M
13,0,0,2023-04-10T08:00:00Z,PT15M
12,0,0,2023-04-10T08:15:00Z,PT15M
12,0,0,2023-04-10T08:30:00Z,PT15M
12,0,0,2023-04-10T08:45:00Z,PT15M
12,0,0,2023-04-10T09:00:00Z,PT15M
11,0,0,2023-04-10T09:15:00Z,PT15M
11,0,0,2023-04-10T09:30:00Z,PT15M
11,0,0,2023-04-10T09:45:00Z,PT15M
11,0,0,2023-04-10T10:00:00Z,PT15M
10,0,0,2023-04-10T10:15:00Z,PT15M
10,0,0,2023-04-10T10:30:00Z,PT15M
10,0,0,2023-04-10T10:45:00Z,PT15M
10,0,0,2023-04-10T11:00:00Z,PT15M
10,0,0,2023-04-10T11:15:00Z,PT15M
9,0,0,2023-04-10T11:30:00Z,PT15M
9,0,0,2023-04-10T11:45:00Z,PT15M
9,0,0,2023-04-10T12:00:00Z,PT15M
9,0,0,2023-04-10T12:15:00Z,PT15M
9,0,0,2023-04-10T12:30:00Z,PT15M
9,0,0,2023-04-10T12:45:00Z,PT15M
10,0,0,2023-04-10T13:00:00Z,PT15M
10,0,0,2023-04-10T13:15:00Z,PT15M
9,0,0,2023-04-10T13:30:00Z,PT15M
9,0,0,2023-04-10T13:45:00Z,PT15M
9,24,8,2023-04-10T14:00:00Z,PT15M
10,200,39,2023-04-10T14:15:00Z,PT15M
10,377,80,2023-04-10T14:30:00Z,PT15M
10,479,126,2023-04-10T14:45:00Z,PT15M
11,558,175,2023-04-10T15:00:00Z,PT15M
11,620,227,2023-04-10T15:15:00Z,PT15M
12,671,279,2023-04-10T15:30:00Z,PT15M
13,712,331,2023-04-10T15:45:00Z,PT15M
13,747,383,2023-04-10T16:00:00Z,PT15M
14,776,434,2023-04-10T16:15:00Z,PT15M
14,801,483,2023-04-10T16:30:00Z,PT15M
15,823,532,2023-04-10T16:45:00Z,PT15M
15,843,578,2023-04-10T17:00:00Z,PT15M
16,861,622,2023-04-10T17:15:00Z,PT15M
16,876,664,2023-04-10T17:30:00Z,PT15M
17,890,703,2023-04-10T17:45:00Z,PT15M
17,901,739,2023-04-10T18:00:00Z,PT15M
18,912,772,2023-04-10T18:15:00Z,PT15M
18,920,801,2023-04-10T18:30:00Z,PT15M
19,926,827,2023-04-10T18:45:00Z,PT15M
19,930,849,2023-04-10T19:00:00Z,PT15M
19,932,867,2023-04-10T19:15:00Z,PT15M
20,933,881,2023-04-10T19:30:00Z,PT15M
20,935,891,2023-04-10T19:45:00Z,PT15M
20,938,898,2023-04-10T20:00:00Z,PT15M
20,939,901,2023-04-10T20:15:00Z,PT15M
20,940,900,2023-04-10T20:30:00Z,PT15M
20,940,895,2023-04-10T20:45:00Z,PT15M
21,937,885,2023-04-10T21:00:00Z,PT15M
21,935,872,2023-04-10T21:15:00Z,PT15M
21,931,856,2023-04-10T21:30:00Z,PT15M
20,927,836,2023-04-10T21:45:00Z,PT15M
20,922,812,2023-04-10T22:00:00Z,PT15M
20,866,770,2023-04-10T22:15:00Z,PT15M
20,701,695,2023-04-10T22:30:00Z,PT15M
19,688,662,2023-04-10T22:45:00Z,PT15M
19,642,617,2023-04-10T23:00:00Z,PT15M
19,475,538,2023-04-10T23:15:00Z,PT15M
18,495,510,2023-04-10T23:30:00Z,PT15M
18,478,470,2023-04-10T23:45:00Z,PT15M
18,332,398,2023-04-11T00:00:00Z,PT15M
17,342,364,2023-04-11T00:15:00Z,PT15M
17,388,337,2023-04-11T00:30:00Z,PT15M
17,363,293,2023-04-11T00:45:00Z,PT15M
17,409,262,2023-04-11T01:00:00Z,PT15M
17,358,214,2023-04-11T01:15:00Z,PT15M
16,350,174,2023-04-11T01:30:00Z,PT15M
16,334,133,2023-04-11T01:45:00Z,PT15M
16,350,96,2023-04-11T02:00:00Z,PT15M
15,335,59,2023-04-11T02:15:00Z,PT15M
15,95,22,2023-04-11T02:30:00Z,PT15M
14,2,1,2023-04-11T02:45:00Z,PT15M
14,0,0,2023-04-11T03:00:00Z,PT15M
14,0,0,2023-04-11T03:15:00Z,PT15M
13,0,0,2023-04-11T03:30:00Z,PT15M
13,0,0,2023-04-11T03:45:00Z,PT15M
13,0,0,2023-04-11T04:00:00Z,PT15M
13,0,0,2023-04-11T04:15:00Z,PT15M
13,0,0,2023-04-11T04:30:00Z,PT15M
13,0,0,2023-04-11T04:45:00Z,PT15M
13,0,0,2023-04-11T05:00:00Z,PT15M
13,0,0,2023-04-11T05:15:00Z,PT15M
13,0,0,2023-04-11T05:30:00Z,PT15M
14,0,0,2023-04-11T05:45:00Z,PT15M
14,0,0,2023-04-11T06:00:00Z,PT15M
14,0,0,2023-04-11T06:15:00Z,PT15M
14,0,0,2023-04-11T06:30:00Z,PT15M
14,0,0,2023-04-11T06:45:00Z,PT15M
13,0,0,2023-04-11T07:00:00Z,PT15M
13,0,0,2023-04-11T07:15:00Z,PT15M
13,0,0,2023-04-11T07:30:00Z,PT15M
14,0,0,2023-04-11T07:45:00Z,PT15M
14,0,0,2023-04-11T08:00:00Z,PT15M
13,0,0,2023-04-11T08:15:00Z,PT15M
13,0,0,2023-04-11T08:30:00Z,PT15M
13,0,0,2023-04-11T08:45:00Z,PT15M
13,0,0,2023-04-11T09:00:00Z,PT15M
13,0,0,2023-04-11T09:15:00Z,PT15M
13,0,0,2023-04-11T09:30:00Z,PT15M
13,0,0,2023-04-11T09:45:00Z,PT15M
13,0,0,2023-04-11T10:00:00Z,PT15M
13,0,0,2023-04-11T10:15:00Z,PT15M
13,0,0,2023-04-11T10:30:00Z,PT15M
13,0,0,2023-04-11T10:45:00Z,PT15M
13,0,0,2023-04-11T11:00:00Z,PT15M
13,0,0,2023-04-11T11:15:00Z,PT15M
13,0,0,2023-04-11T11:30:00Z,PT15M
13,0,0,2023-04-11T11:45:00Z,PT15M
13,0,0,2023-04-11T12:00:00Z,PT15M
13,0,0,2023-04-11T12:15:00Z,PT15M
13,0,0,2023-04-11T12:30:00Z,PT15M
13,0,0,2023-04-11T12:45:00Z,PT15M
13,0,0,2023-04-11T13:00:00Z,PT15M
13,0,0,2023-04-11T13:15:00Z,PT15M
13,0,0,2023-04-11T13:30:00Z,PT15M
13,0,0,2023-04-11T13:45:00Z,PT15M
13,0,8,2023-04-11T14:00:00Z,PT15M
13,0,20,2023-04-11T14:15:00Z,PT15M
14,0,23,2023-04-11T14:30:00Z,PT15M
14,0,14,2023-04-11T14:45:00Z,PT15M
14,0,18,2023-04-11T15:00:00Z,PT15M
14,0,28,2023-04-11T15:15:00Z,PT15M
14,0,114,2023-04-11T15:30:00Z,PT15M
14,37,205,2023-04-11T15:45:00Z,PT15M
14,145,275,2023-04-11T16:00:00Z,PT15M
14,155,311,2023-04-11T16:15:00Z,PT15M
15,357,396,2023-04-11T16:30:00Z,PT15M
15,493,466,2023-04-11T16:45:00Z,PT15M
15,526,511,2023-04-11T17:00:00Z,PT15M
16,618,571,2023-04-11T17:15:00Z,PT15M
16,654,616,2023-04-11T17:30:00Z,PT15M
16,653,649,2023-04-11T17:45:00Z,PT15M
16,782,717,2023-04-11T18:00:00Z,PT15M
17,809,755,2023-04-11T18:15:00Z,PT15M
17,816,784,2023-04-11T18:30:00Z,PT15M
17,937,845,2023-04-11T18:45:00Z,PT15M
17,944,869,2023-04-11T19:00:00Z,PT15M
17,950,890,2023-04-11T19:15:00Z,PT15M
18,892,886,2023-04-11T19:30:00Z,PT15M
18,821,874,2023-04-11T19:45:00Z,PT15M
18,834,886,2023-04-11T20:00:00Z,PT15M
18,766,867,2023-04-11T20:15:00Z,PT15M
18,966,932,2023-04-11T20:30:00Z,PT15M
18,966,928,2023-04-11T20:45:00Z,PT15M
18,964,920,2023-04-11T21:00:00Z,PT15M
18,961,908,2023-04-11T21:15:00Z,PT15M
18,956,891,2023-04-11T21:30:00Z,PT15M
19,952,871,2023-04-11T21:45:00Z,PT15M
19,947,847,2023-04-11T22:00:00Z,PT15M
18,941,818,2023-04-11T22:15:00Z,PT15M
18,932,786,2023-04-11T22:30:00Z,PT15M
18,923,751,2023-04-11T22:45:00Z,PT15M
18,914,712,2023-04-11T23:00:00Z,PT15M
18,903,671,2023-04-11T23:15:00Z,PT15M
18,889,627,2023-04-11T23:30:00Z,PT15M
17,873,580,2023-04-11T23:45:00Z,PT15M
17,852,531,2023-04-12T00:00:00Z,PT15M
17,828,479,2023-04-12T00:15:00Z,PT15M
16,800,426,2023-04-12T00:30:00Z,PT15M
16,767,373,2023-04-12T00:45:00Z,PT15M
16,728,319,2023-04-12T01:00:00Z,PT15M
16,681,264,2023-04-12T01:15:00Z,PT15M
15,623,211,2023-04-12T01:30:00Z,PT15M
15,550,158,2023-04-12T01:45:00Z,PT15M
15,456,108,2023-04-12T02:00:00Z,PT15M
14,323,62,2023-04-12T02:15:00Z,PT15M
14,94,24,2023-04-12T02:30:00Z,PT15M
13,2,1,2023-04-12T02:45:00Z,PT15M
12,0,0,2023-04-12T03:00:00Z,PT15M
12,0,0,2023-04-12T03:15:00Z,PT15M
12,0,0,2023-04-12T03:30:00Z,PT15M
11,0,0,2023-04-12T03:45:00Z,PT15M
11,0,0,2023-04-12T04:00:00Z,PT15M
11,0,0,2023-04-12T04:15:00Z,PT15M
11,0,0,2023-04-12T04:30:00Z,PT15M
11,0,0,2023-04-12T04:45:00Z,PT15M
11,0,0,2023-04-12T05:00:00Z,PT15M
11,0,0,2023-04-12T05:15:00Z,PT15M
11,0,0,2023-04-12T05:30:00Z,PT15M
10,0,0,2023-04-12T05:45:00Z,PT15M
10,0,0,2023-04-12T06:00:00Z,PT15M
10,0,0,2023-04-12T06:15:00Z,PT15M
10,0,0,2023-04-12T06:30:00Z,PT15M
10,0,0,2023-04-12T06:45:00Z,PT15M
10,0,0,2023-04-12T07:00:00Z,PT15M
10,0,0,2023-04-12T07:15:00Z,PT15M
10,0,0,2023-04-12T07:30:00Z,PT15M
10,0,0,2023-04-12T07:45:00Z,PT15M
10,0,0,2023-04-12T08:00:00Z,PT15M
10,0,0,2023-04-12T08:15:00Z,PT15M
9,0,0,2023-04-12T08:30:00Z,PT15M
9,0,0,2023-04-12T08:45:00Z,PT15M
9,0,0,2023-04-12T09:00:00Z,PT15M
9,0,0,2023-04-12T09:15:00Z,PT15M
9,0,0,2023-04-12T09:30:00Z,PT15M
9,0,0,2023-04-12T09:45:00Z,PT15M
8,0,0,2023-04-12T10:00:00Z,PT15M
8,0,0,2023-04-12T10:15:00Z,PT15M
8,0,0,2023-04-12T10:30:00Z,PT15M
8,0,0,2023-04-12T10:45:00Z,PT15M
8,0,0,2023-04-12T11:00:00Z,PT15M
8,0,0,2023-04-12T11:15:00Z,PT15M
8,0,0,2023-04-12T11:30:00Z,PT15M
8,0,0,2023-04-12T11:45:00Z,PT15M
8,0,0,2023-04-12T12:00:00Z,PT15M
8,0,0,2023-04-12T12:15:00Z,PT15M
8,0,0,2023-04-12T12:30:00Z,PT15M
8,0,0,2023-04-12T12:45:00Z,PT15M
8,0,0,2023-04-12T13:00:00Z,PT15M
8,0,0,2023-04-12T13:15:00Z,PT15M
8,0,0,2023-04-12T13:30:00Z,PT15M
8,0,0,2023-04-12T13:45:00Z,PT15M
8,41,13,2023-04-12T14:00:00Z,PT15M
9,240,48,2023-04-12T14:15:00Z,PT15M
9,401,91,2023-04-12T14:30:00Z,PT15M
10,505,140,2023-04-12T14:45:00Z,PT15M
10,589,192,2023-04-12T15:00:00Z,PT15M
10,656,246,2023-04-12T15:15:00Z,PT15M
11,711,301,2023-04-12T15:30:00Z,PT15M
11,756,356,2023-04-12T15:45:00Z,PT15M
12,792,410,2023-04-12T16:00:00Z,PT15M
12,822,463,2023-04-12T16:15:00Z,PT15M
12,848,514,2023-04-12T16:30:00Z,PT15M
13,869,564,2023-04-12T16:45:00Z,PT15M
13,887,612,2023-04-12T17:00:00Z,PT15M
13,902,657,2023-04-12T17:15:00Z,PT15M
13,914,699,2023-04-12T17:30:00Z,PT15M
14,926,739,2023-04-12T17:45:00Z,PT15M
14,938,776,2023-04-12T18:00:00Z,PT15M
14,948,809,2023-04-12T18:15:00Z,PT15M
14,957,840,2023-04-12T18:30:00Z,PT15M
14,964,867,2023-04-12T18:45:00Z,PT15M
14,969,889,2023-04-12T19:00:00Z,PT15M
15,973,908,2023-04-12T19:15:00Z,PT15M
15,976,923,2023-04-12T19:30:00Z,PT15M
15,977,934,2023-04-12T19:45:00Z,PT15M
15,976,940,2023-04-12T20:00:00Z,PT15M
15,975,942,2023-04-12T20:15:00Z,PT15M
15,972,940,2023-04-12T20:30:00Z,PT15M
15,969,934,2023-04-12T20:45:00Z,PT15M
16,964,924,2023-04-12T21:00:00Z,PT15M
16,959,910,2023-04-12T21:15:00Z,PT15M
16,953,892,2023-04-12T21:30:00Z,PT15M
16,946,870,2023-04-12T21:45:00Z,PT15M
16,938,844,2023-04-12T22:00:00Z,PT15M
16,929,815,2023-04-12T22:15:00Z,PT15M
16,918,782,2023-04-12T22:30:00Z,PT15M
16,905,746,2023-04-12T22:45:00Z,PT15M
16,891,707,2023-04-12T23:00:00Z,PT15M
16,875,665,2023-04-12T23:15:00Z,PT15M
16,857,621,2023-04-12T23:30:00Z,PT15M
16,837,574,2023-04-12T23:45:00Z,PT15M
16,813,525,2023-04-13T00:00:00Z,PT15M
16,785,473,2023-04-13T00:15:00Z,PT15M
16,753,421,2023-04-13T00:30:00Z,PT15M
16,715,367,2023-04-13T00:45:00Z,PT15M
15,671,313,2023-04-13T01:00:00Z,PT15M
15,617,259,2023-04-13T01:15:00Z,PT15M
15,552,205,2023-04-13T01:30:00Z,PT15M
15,474,153,2023-04-13T01:45:00Z,PT15M
14,378,104,2023-04-13T02:00:00Z,PT15M
14,252,59,2023-04-13T02:15:00Z,PT15M
14,67,23,2023-04-13T02:30:00Z,PT15M
13,1,2,2023-04-13T02:45:00Z,PT15M
13,0,0,2023-04-13T03:00:00Z,PT15M
12,0,0,2023-04-13T03:15:00Z,PT15M
12,0,0,2023-04-13T03:30:00Z,PT15M
11,0,0,2023-04-13T03:45:00Z,PT15M
11,0,0,2023-04-13T04:00:00Z,PT15M
11,0,0,2023-04-13T04:15:00Z,PT15M
11,0,0,2023-04-13T04:30:00Z,PT15M
10,0,0,2023-04-13T04:45:00Z,PT15M
10,0,0,2023-04-13T05:00:00Z,PT15M
10,0,0,2023-04-13T05:15:00Z,PT15M
10,0,0,2023-04-13T05:30:00Z,PT15M
10,0,0,2023-04-13T05:45:00Z,PT15M
10,0,0,2023-04-13T06:00:00Z,PT15M
9,0,0,2023-04-13T06:15:00Z,PT15M
9,0,0,2023-04-13T06:30:00Z,PT15M
9,0,0,2023-04-13T06:45:00Z,PT15M
9,0,0,2023-04-13T07:00:00Z,PT15M
9,0,0,2023-04-13T07:15:00Z,PT15M
9,0,0,2023-04-13T07:30:00Z,PT15M
9,0,0,2023-04-13T07:45:00Z,PT15M
9,0,0,2023-04-13T08:00:00Z,PT15M
9,0,0,2023-04-13T08:15:00Z,PT15M
9,0,0,2023-04-13T08:30:00Z,PT15M
9,0,0,2023-04-13T08:45:00Z,PT15M
9,0,0,2023-04-13T09:00:00Z,PT15M
9,0,0,2023-04-13T09:15:00Z,PT15M
8,0,0,2023-04-13T09:30:00Z,PT15M
8,0,0,2023-04-13T09:45:00Z,PT15M
8,0,0,2023-04-13T10:00:00Z,PT15M
